C1,C2,C3,C4,C5,C6,C7
P6,0.3680315245053493,0.0,-6.157444781396878,19.41308250615378,,N
P6,0.3710417312311956,0.0,0.8179208913943278,10.1498699179498,,N
P6,0.2723543911045795,0.0,-26.597369465464293,15.26466403590062,,N
P6,0.3661449078876647,0.0,34.43693946064237,5.845781501859389,,N
P6,0.339801374898348,0.0,-7.194838005885644,4.3623854373048765,,N
P6,0.2868395115322238,0.0,-15.586123917823416,8.175863483444221,,N
P6,0.2835389627559329,0.0,-1.1506604367927509,6.349661074390727,,N
P6,0.2868566510750663,0.0,1.1700996176632186,5.110368152463115,,N
P6,0.323336522454556,0.0,12.717108438229443,2.5898724545365552,,N
P6,0.4026954323828405,0.0,24.54375067989364,19.24492552182759,,N
P6,0.4043789181863942,0.0,0.4180543577542173,16.07584830772644,,N
P6,0.3398639934583126,0.0,-15.95407718518701,8.512556484234553,,N
P6,0.2978182680044093,0.0,-12.371338612856194,12.413727589329168,,N
P6,0.32928267183558,0.0,10.564967703963951,7.817537762013535,,N
P6,0.3366306842224936,0.0,2.231521126196004,4.111167692119847,,N
P6,0.3507487250108694,0.0,4.193925702579309,3.47392088986273,,N
P6,0.3230907057232763,0.0,-7.8854226160725,3.9109183450532665,,N
P6,0.3270109741298143,0.0,1.213364648717454,7.533104530025792,,N
P6,0.2729304139691461,0.0,-16.537842592157094,8.057514798501321,,N
P6,0.3325691212354875,0.0,21.8512500673829,3.3023991610993733,,N
P6,0.282783606325946,0.0,-14.969975181276409,2.847223771418758,,N
P6,0.2597808365293734,0.0,-8.134407116252271,6.7050411828955845,,N
P6,0.3108678971998973,0.0,19.66544620959655,2.997673688633657,,N
P6,0.2986194152222984,0.0,-3.940092266819925,3.030538815198688,,N
P6,0.2659384984206556,0.0,-10.944002678899668,2.697213029093794,,N
P6,0.2651257121660423,0.0,-0.3056294065884502,2.3968484865259203,,N
P6,0.292944115451932,0.0,10.492533167989247,2.63348873230646,,N
P6,0.3185441473344547,0.0,8.73887903261989,4.495981764445762,,N
P6,0.2798331514508491,0.0,-12.152474376796848,3.1433829609141464,,N
P6,0.2541666961116728,0.0,-9.172056708114646,4.422446959422567,,N
P6,0.2687272528935927,0.0,5.728742988232578,4.064671795064744,,N
P6,0.2792038850617511,0.0,3.89861171702848,2.778950880101272,,N
P6,0.2931636432524839,0.0,4.999843819381435,2.6223026176712088,,N
P6,0.2877631778220351,0.0,-1.8421334141347527,2.269548253250976,,N
P6,0.2346321821461678,0.0,-18.463444863931013,4.533573146643202,,N
P6,0.2455357106195395,0.0,4.64707286683254,3.9251899432101975,,N
P6,0.2676872672593991,0.0,9.02172502075825,5.363735176152348,,N
P6,0.2856459657581885,0.0,6.708835531346634,4.453605424498507,,N
P6,0.2602939981994393,0.0,-8.875310908542888,2.931819139738896,,N
P6,0.2800584675355268,0.0,7.59313294690099,1.238737253298358,,N
P6,0.3007441434707055,0.0,7.386199073789706,2.201388729888941,,N
P6,0.3163671567783491,0.0,5.19478555005191,4.377802695499409,,N
P6,0.3385218417113211,0.0,7.00283972539345,9.80618669742612,,N
P6,0.2520548827670198,0.0,-25.542505176973823,6.331555665869373,,N
P6,0.2470727324671297,0.0,-1.9766132856451035,6.528221515457107,,N
P6,0.2624432307367179,0.0,6.221041924014436,9.357359097083094,,N
P6,0.2567965272340621,0.0,-2.151590455126097,3.2543638330274103,,N
P6,0.2656558183359508,0.0,3.449926366727614,0.9065969995899076,,N
P6,0.2708933226403782,0.0,1.971537584696874,1.3815101380752215,,N
P6,0.2615453779770461,0.0,-3.450784453532591,0.7458582011540378,,N
P6,0.2701176939096222,0.0,3.2775635336703965,0.4642712021738118,,N
P6,0.2600480307864899,0.0,-3.727879865027061,0.4956733052817814,,N
P6,0.2854206930911077,0.0,9.756913839293672,1.0194568771474133,,N
P6,0.2834665499169955,0.0,-0.6846536433461609,2.223981460665543,,N
P6,0.2756398609999055,0.0,-2.7610626084036536,1.464777403610842,,N
P6,0.2632186349410701,0.0,-4.50632430802149,1.435281072846165,,N
P6,0.2253959667482231,0.0,-14.369297295882848,4.961887922665426,,N
P6,0.2429615001970834,0.0,7.793188894316694,3.785909827745269,,N
P6,0.2629041375141278,0.0,8.208147093620767,2.8121672794116623,,N
P6,0.2638878632545637,0.0,0.3741765914136908,3.064291958529189,,N
P6,0.2863455394916108,0.0,8.510310387174941,3.7935263499305183,,N
P6,0.2404192315464099,0.0,-16.038771907095267,1.739230371248244,,N
P6,0.2770051153176794,0.0,15.21753627442527,0.9162665651343042,,N
P6,0.2336287870334574,0.0,-15.659035117267209,1.6782339710803338,,N
P6,0.2513204336141628,0.0,7.572545663292658,2.117932252215728,,N
P6,0.2506877409805014,0.0,-0.2517473905972669,1.8190284202436549,,N
P6,0.2761503836740944,0.0,10.157115219915578,2.1845065478122065,,N
P6,0.2647644464126618,0.0,-4.123093044429734,2.450801866463542,,N
P6,0.2582437417791821,0.0,-2.4628324240017223,1.5244469215932273,,N
P6,0.2594290073758907,0.0,0.4589716631824942,0.7128259374589312,,N
P6,0.2652172105724397,0.0,2.231131844158937,0.6750935256033805,,N
P6,0.2537285636757301,0.0,-4.33178784736958,0.7881212125900496,,N
P6,0.2548399583209927,0.0,0.4380250410761762,0.7974841273009088,,N
P6,0.2470986011606371,0.0,-3.037732862365632,0.8622385756611843,,N
P6,0.2445016392074997,0.0,-1.050982053698106,0.893013113626705,,N
P6,0.2400111843717414,0.0,-1.8365745318981035,1.051522310627707,,N
P6,0.281138915452591,0.0,17.135756064246117,3.008002919698689,,N
P6,0.2577365772015515,0.0,-8.324119132836973,2.82013177732066,,N
P6,0.2418296860927892,0.0,-6.171763155030573,2.0575615409119843,,N
P6,0.2726100770197429,0.0,12.72812756128847,1.8214201295078711,,N
P6,0.2431603400505554,0.0,-10.80287907590983,1.2854539310718929,,N
P6,0.2577447240541387,0.0,5.997846524047072,0.7725084169588963,,N
P6,0.256082661807736,0.0,-0.644848212704303,1.1404575217542563,,N
P6,0.2436195962328902,0.0,-4.866813507352111,0.9236865492093188,,N
P6,0.2618580809317176,0.0,7.486460441134689,1.0994517008643512,,N
P6,0.2672352353896351,0.0,2.053461340121724,1.7063703117471698,,N
P6,0.2299011177707339,0.0,-13.970507131841057,1.4790107168456534,,N
P6,0.2672970968948479,0.0,16.26611453077262,1.526747899475969,,N
P6,0.2717979668397384,0.0,1.683845427869019,2.7227294828721265,,N
P6,0.2571528206768372,0.0,-5.3882471356147175,2.0158326381620446,,N
P6,0.2443465574903409,0.0,-4.980020500179472,1.84522078165994,,N
P6,0.270293335408109,0.0,10.61884324635668,1.4619863666708477,,N
P6,0.2649628595132421,0.0,-1.9721077794310216,1.6206941483558293,,N
P6,0.2468795174597703,0.0,-6.824859184676796,1.3307774034469335,,N
P6,0.2853267122696902,0.0,15.573262296328386,1.7494596463712917,,N
P6,0.243109097014306,0.0,-14.796236538652652,1.1518875033528444,,N
P6,0.2501212788005752,0.0,2.8843765504408725,2.2213421601866257,,N
P6,0.256484658886204,0.0,2.5441178440089285,1.553847413720291,,N
P6,0.2327598853619714,0.0,-9.249977611627305,1.6384761982745102,,N
P6,0.2688044529351689,0.0,15.485730076358964,1.938069550197087,,N
P6,0.2544810250917916,0.0,-5.328567918788096,1.845844550687766,,N
P6,0.2448438656193406,0.0,-3.786985481127677,0.964941693360633,,N
P6,0.2600584715200907,0.0,6.214003304622001,1.376969524478516,,N
P6,0.244474995204506,0.0,-5.99229712629483,0.7662971811499983,,N
P6,0.2715864880711209,0.0,11.08967927126283,1.276919086273943,,N
P6,0.2357738913768215,0.0,-13.18644272351322,0.4098896134256709,,N
P6,0.2939474145928115,0.0,24.673437281914783,1.8364551483029063,,N
P6,0.2201269917106073,0.0,-25.11347922024196,1.2588874592144736,,N
P6,0.2310052087217829,0.0,4.9417915207221945,3.608006993048184,,N
P6,0.2607022047419507,0.0,12.855552558528728,8.29850660137641,,N
P6,0.2485115879967209,0.0,-4.676069677775202,2.550802569163953,,N
P6,0.2753127042996078,0.0,10.784654558338165,3.0310167243886,,N
P6,0.2630456615944734,0.0,-4.455676223275496,2.0864786823072725,,N
P6,0.2635554668677512,0.0,0.1938086605145038,1.1417161200168413,,N
P6,0.2522294895793026,0.0,-4.2973790007292365,0.8926343536321637,,N
P6,0.2844633727833036,0.0,12.779585471058278,1.1791067329060956,,N
P6,0.2176648575065522,0.0,-23.48229039934664,2.680849162381348,,N
P6,0.2488490861991791,0.0,14.326717252319057,2.568539349835496,,N
P6,0.244631019025299,0.0,-1.695030204171205,2.81217782392564,,N
P6,0.2461536147728149,0.0,0.622405021890729,1.42678192988481,,N
P6,0.2468018525767908,0.0,0.2633468554074115,2.334727998878714,,N
P6,0.262832454071186,0.0,6.495332724217459,1.995345406954568,,N
P6,0.2383289936862319,0.0,-9.32284427033412,0.8520926145041345,,N
P6,0.2843932396302042,0.0,19.32800757117172,2.1032173030808154,,N
P6,0.2496149513211349,0.0,-12.228943400444884,1.4173479772436228,,N
P6,0.2903771622839207,0.0,16.330035819987547,1.394280643644407,,N
P6,0.2961990218300558,0.0,2.004930243254705,3.848419717316163,,N
P6,0.2916130925645397,0.0,-1.5482594227293816,2.758979688652212,,N
P6,0.2818663213629256,0.0,-3.342364060508342,2.3959706908918563,,N
P6,0.2892940015415267,0.0,2.6351783152685617,0.7988111549869479,,N
P6,0.277702139357397,0.0,-4.006948682779968,1.512820582891662,,N
P6,0.2600949988545454,0.0,-6.340297033214995,3.745587922106053,,N
P6,0.2503724855215229,0.0,-3.738062390988021,3.011051610026312,,N
P6,0.2793861394541246,0.0,11.58819583236818,2.367310626404164,,N
P6,0.2542785069687188,0.0,-8.98671370543366,0.9101751651867024,,N
P6,0.2838963579005431,0.0,11.647799605598516,0.8864682585001391,,N
P6,0.2748571667697204,0.0,-3.1839757289134782,1.7095409954236378,,N
P6,0.24509922927304,0.0,-10.826691494499771,3.194785378890735,,N
P6,0.2701846964681096,0.0,10.234820921090876,1.609899119988116,,N
P6,0.242539629328775,0.0,-10.231914501714789,1.8089032940079848,,N
P6,0.2873018200796272,0.0,18.45561934547805,1.083391053018714,,N
P6,0.2612344280364416,0.0,-9.073173304631668,1.9572846474608203,,N
P6,0.2461605451392615,0.0,-5.770251268365474,2.5760177994374907,,N
P6,0.2607705607423476,0.0,5.935157315653772,1.6775329804342236,,N
P6,0.2685724123909441,0.0,2.9918452552261225,1.9172578945297387,,N
P6,0.2834917982562456,0.0,5.555070132662876,2.6117994235505098,,N
P6,0.2951792379329129,0.0,4.122672948055849,3.4929046846606173,,N
P6,0.23640118141194,0.0,-19.912666260874232,2.770021963398765,,N
P6,0.2504068221138752,0.0,5.924522296498025,3.316844364800392,,N
P6,0.2468442702577287,0.0,-1.422705590076275,4.106059986082833,,N
P6,0.2942715481863591,0.0,19.21344087878233,3.5806939979033148,,N
P6,0.2479398989642907,0.0,-15.74452219646022,2.7308274225759006,,N
P6,0.2805898596869349,0.0,13.168498034818764,1.6934801299480975,,N
P6,0.2469270795173209,0.0,-11.99714779684941,0.7009341285609607,,N
P6,0.2493640705870213,0.0,0.9869274258878564,3.017028455995062,,N
P6,0.2874409031535768,0.0,15.269574512847758,4.224559374491008,,N
P6,0.2613835609166952,0.0,-9.065286794955355,1.953603652054772,,N
P6,0.2682299903032136,0.0,2.619303739878431,1.9740826645727447,,N
P6,0.2500561582775137,0.0,-6.775466086083719,1.1232259425645912,,N
P6,0.2841226200540298,0.0,13.62352441594696,1.2066385713433545,,N
P6,0.2757039104098252,0.0,-2.96305505088038,2.327832116620784,,N
P6,0.2712575325108857,0.0,-1.6127366102026186,1.5093320494666724,,N
P6,0.2435666516217622,0.0,-10.208336200954076,2.312618457540837,,N
P6,0.2953570698338076,0.0,21.26334531726921,2.6793242557981185,,N
P6,0.2580473554813683,0.0,-12.632070860342967,1.3430471898641407,,N
P6,0.2709738807476866,0.0,5.009361650773258,1.699772460264734,,N
P6,0.2865410718189224,0.0,5.744904648478277,1.8981981684101488,,N
P6,0.2242282856784992,0.0,-21.74654605179996,3.9296229405143617,,N
P6,0.2646890857454806,0.0,18.044467469636952,2.2864509049652044,,N
P6,0.2899051612174622,0.0,9.52667746044837,4.0339938959833805,,N
P6,0.2241806838735876,0.0,-22.671026989607007,2.1657029230335194,,N
P6,0.2808151525456018,0.0,25.26286729678707,2.7036421839998184,,N
P6,0.2507232481403509,0.0,-10.715911920160446,2.1523304023824745,,N
P6,0.2819778406916523,0.0,12.465773630136416,1.239899803010887,,N
P6,0.2950169294454169,0.0,4.624153700085622,4.345529671961038,,N
P6,0.2568575032907024,0.0,-12.93465640309113,1.808242915562539,,N
P6,0.2867826520201518,0.0,11.650486493898953,1.7410347114809948,,N
P6,0.2453035729751645,0.0,-14.46359420725092,2.189918930423949,,N
P6,0.2845798567728785,0.0,16.01129707217531,0.8731248626094392,,N
P6,0.2597628589054627,0.0,-8.720574305166672,0.7264536514311162,,N
P6,0.253460440550287,0.0,-2.426219969140945,2.8299076504131984,,N
P6,0.2895146192418802,0.0,14.224775516572205,2.691254887520279,,N
P6,0.2823515925432384,0.0,-2.474150257903696,2.872686000589044,,N
P6,0.2237643591893525,0.0,-20.74974425544066,3.519882204190508,,N
P6,0.2859986913832621,0.0,27.81244181127433,4.978145346928828,,N
P6,0.2631156505828872,0.0,-8.001099826610645,3.349729402764112,,N
P6,0.2724293621342118,0.0,3.539778622325102,1.8842182782247323,,N
P6,0.2063943392546343,0.0,-24.23931927243787,3.53073949487952,,N
P6,0.2942879414380712,0.0,42.585277532733215,5.579652890727117,,N
P6,0.2825560004621251,0.0,-3.9865517148329777,5.634376448431089,,N
P6,0.3506917523940152,0.0,24.114070067686708,12.69249406851947,,N
P6,0.3375216828411497,0.0,-3.75545460164356,13.11501158791318,,N
P6,0.2883473775321472,0.0,-14.569228529281103,5.249494874227377,,N
P6,0.3347211983183705,0.0,16.08262269735857,4.147987306104056,,N
P6,0.3587988027658909,0.0,7.193331216691851,3.6120404603294,,N
P6,0.3766121497077103,0.0,4.964717497522494,10.10189267930701,,N
P6,0.3779495567016138,0.0,0.3551152013925758,5.375879973796452,,N
P6,0.3920688315806666,0.0,3.735756433285045,2.8356615860813887,,N
P6,0.3310412199785203,0.0,-15.56553510160629,8.315597128057496,,N
P6,0.369446809097082,0.0,11.601452266594968,3.855980008366541,,N
P6,0.3581403498117524,0.0,-3.060375406398071,2.382944166895504,,N
P6,0.3376282559675849,0.0,-5.727389794238262,7.573122539079171,,N
P6,0.2934137823776772,0.0,-13.095608204709222,11.404046257162292,,N
P6,0.3058268088764783,0.0,4.230553315598247,5.814063689091735,,N
P6,0.3515248195349935,0.0,14.942447598494338,4.143927338589022,,N
P6,0.3199033674753448,0.0,-8.995510502353255,2.503433636072391,,N
P6,0.3286586427941281,0.0,2.736850001886309,3.729532971731018,,N
P6,0.3207617204820194,0.0,-2.4027733593044105,2.683756160012938,,N
P6,0.2659646779030621,0.0,-17.083410856074682,7.642177895455163,,N
P6,0.3250738507715853,0.0,22.22444474001434,3.3272659190582385,,N
P6,0.3923029315350518,0.0,20.68117155652279,5.147820716185178,,N
P6,0.5838797526396681,0.0,48.83389995455568,20.680157654528813,,N
P6,0.5194958345242182,0.0,-11.026913987747635,18.970017128529463,,N
P6,0.4710843370795269,0.0,-9.318938522197993,14.968745982270391,,N
P6,0.5955517781141657,0.0,26.4214772680134,18.71459973527994,,N
P6,0.4042204150016654,0.0,-32.12673862184702,19.58901085087145,,N
P6,0.4835090160183276,0.0,19.61518965249084,17.41246709148095,,N
P6,0.5502438884518747,0.0,13.802198143708964,14.78853044389115,,N
P6,0.4332757560390803,0.0,-21.257506874249383,12.792156965747076,,N
P6,0.446645264516972,0.0,3.085681183759994,13.626899002142316,,N
P6,0.3585912949889626,0.0,-19.71451989382136,15.975137073174604,,N
P6,0.4038681641844511,0.0,12.626315760643935,12.242470735536225,,N
P6,0.3555474799036769,0.0,-11.964469736888097,4.72409937481283,,N
P6,0.4011793554804352,0.0,12.834256507491109,3.827817733136088,,N
P6,0.4783896522443566,0.3271,19.24583000325567,7.35328427848862,1.0,S
P6,0.5656603236554886,0.3271,18.242591787197565,9.131497064230167,1.0,S
P6,0.557621908606616,0.3271,-1.4210675051284547,12.947312001099252,1.0,S
P6,0.9841935005024592,0.3271,76.49835584146236,30.85046632248977,1.0,S
P6,0.944249249351662,0.3271,-4.058577010557839,59.35090121665075,1.0,S
P6,0.8806800821989638,0.3271,-6.732244393770588,80.5898070173993,1.0,I
P6,0.8497248930980289,0.3271,-3.5149187232261547,97.09611196615954,1.0,I
P6,0.7873688551338028,0.3271,-7.338379570931592,99.66405562840696,1.0,I
P6,0.8848703618842331,0.3271,12.383205928797013,92.69901732466144,1.0,I
P6,0.9332471777604504,0.3271,5.467107721090825,92.52232086062232,1.0,I
P6,0.995395910057948,0.3271,6.659407473016804,97.93183782206016,1.0,S
P6,0.9558436133190292,0.0,-3.973524136402815,106.4935782634002,,N
P6,0.797970635217925,0.0,-16.51661170313342,108.69138752101586,,N
P6,0.8097087887911328,0.0,1.4710006929017088,102.9387974993004,,N
P6,0.753327576367192,0.0,-6.963146899778126,92.99204373216963,,N
P6,0.8570742494711135,0.0,13.771787514300762,83.7323380625235,,N
P6,0.7745334022492897,0.0,-9.63053635933625,80.41366586626548,,N
P6,0.6507900302259804,0.0,-15.976505553401754,75.44346246783901,,N
P6,0.6359521290257991,0.0,-2.279982868672548,67.92248786933881,,N
P6,0.8671615993549585,0.0,36.35642680893985,65.02127090063277,,N
P6,1.1388685777878051,0.0,31.33291172429186,75.21193060919983,,N
P6,0.8929311045333147,0.0,-21.5948949730628,91.7233309298652,,N
P6,0.6473518517378992,0.0,-27.502598078243235,98.59024728061496,,N
P6,0.6819696137018646,0.0,5.3475960362250525,93.82785400160095,,N
P6,0.7452859170969923,0.0,9.284329114230536,78.10846530266681,,N
P6,0.774172415175257,0.0,3.875894796292708,64.19784426056535,,N
P7,0.2908967989828421,0.0,0.0,0.0,,N
P7,0.2921182112163998,0.0,0.4198781966073639,0.0,,N
P7,0.2938949489584194,0.0,0.608225599705383,0.0,,N
P7,0.2873289882530853,0.0,-2.234118255044617,0.0,,N
P7,0.2835091661820927,0.0,-1.3294245367362447,0.4723005931503088,,N
P7,0.2894660001485211,0.0,2.101108068796058,0.3759097599831755,,N
P7,0.2724154193354576,0.0,-5.890357003694775,0.4799279936847629,,N
P7,0.2783577065588621,0.0,2.181332920838492,0.3933007916451222,,N
P7,0.2932238661101673,0.0,5.340667494025903,0.1713583920117704,,N
P7,0.2323427953682059,0.0,-20.762658766352835,0.6371341163324998,,N
P7,0.287941882487746,0.0,23.929765944078103,0.291133310666429,,N
P7,0.2962428055573524,0.0,2.8828467043031543,0.4075152469167394,,N
P7,0.2922860254699618,0.0,-1.3356544068458591,0.4764527706689001,,N
P7,0.2729915801745658,0.0,-6.601220590130101,0.4042097001288426,,N
P7,0.295992128146518,0.0,8.425369001214014,0.3277795149080805,,N
P7,0.2863899076611305,0.0,-3.2440796806036296,0.323523047669481,,N
P7,0.2665564436044574,0.0,-6.925336237805204,0.5464526244303669,,N
P7,0.2708020219158654,0.0,1.5927502085479666,0.3891398347288201,,N
P7,0.2978233334501853,0.0,9.97825324314418,0.2260449075983147,,N
P7,0.3035684778574981,0.0,1.9290444240070856,0.2918423591763309,,N
P7,0.2990078413490813,0.0,-1.5023419231813735,0.3918579935382912,,N
P7,0.2997964800381024,0.0,0.2637518419125209,0.3447376121467631,,N
P7,0.2948806578575604,0.0,-1.6397197792039675,0.5216895117172233,,N
P7,0.257195781445282,0.0,-12.779704401799648,0.8281860721617678,,N
P7,0.2494381079922991,0.0,-3.0162522143207573,0.8131983650793803,,N
P7,0.2673600060285022,0.0,7.184907783519769,0.4694867894794082,,N
P7,0.2851859996251245,0.0,6.667412176345451,0.3087100929804963,,N
P7,0.2712134016587638,0.0,-4.89946841174798,0.3208192224692963,,N
P7,0.2969869071529331,0.0,9.503035372343817,0.2167845852616327,,N
P7,0.2636294915860743,0.0,-11.231948198201689,0.3000594521497949,,N
P7,0.2293725195733834,0.0,-12.994362583105046,0.7333336935912956,,N
P7,0.2709421840927895,0.0,18.123210486034992,0.5148933350564595,,N
P7,0.2584474471747821,0.0,-4.611587877998478,0.3725621143515598,,N
P7,0.2860577840088322,0.0,10.683153242902003,0.3292297896176419,,N
P7,0.2779862046976903,0.0,-2.821660434485057,0.3631025036755604,,N
P7,0.2862253324167335,0.0,2.9638620837329728,0.2087915717624072,,N
P7,0.2530684239252218,0.0,-11.584197740833233,0.3510827290032755,,N
P7,0.2900665489841914,0.0,14.619810913234293,0.2028974403513592,,N
P7,0.2836462051355842,0.0,-2.2134037416900294,0.2070441747890012,,N
P7,0.2560236934930229,0.0,-9.738368129888272,0.4471148793539092,,N
P7,0.2855535473263694,0.0,11.534031647797931,0.156256628805544,,N
P7,0.2424475937849261,0.0,-15.095576274587795,0.4276976252094248,,N
P7,0.2495724850571855,0.0,2.9387345780712506,0.4224179423173222,,N
P7,0.2865543100122129,0.0,14.818069767007207,0.3623535584914656,,N
P7,0.2899725452104248,0.0,1.1928751649438845,0.3866094796699026,,N
P7,0.2628066121264881,0.0,-9.36845005937482,0.3863574165529299,,N
P7,0.2499116242641702,0.0,-4.906645140310076,0.4170990304003484,,N
P7,0.2477032189082303,0.0,-0.8836745239211072,0.4731697873287171,,N
P7,0.2597577677151251,0.0,4.866528929267082,0.2509054928896456,,N
P7,0.2460967448922686,0.0,-5.259139290817472,0.0854754301694815,,N
P7,0.2544473675413559,0.0,3.393227591345381,0.1595717319916156,,N
P7,0.2511331242280951,0.0,-1.3025260765262696,0.1784758364415782,,N
P7,0.2555583253868793,0.0,1.762093778901461,0.1308985859198255,,N
P7,0.259177553837393,0.0,1.4162044789715655,0.2321917282175497,,N
P7,0.2746745497589541,0.0,5.979297084995205,0.2671248037120446,,N
P7,0.2599284370949633,0.0,-5.36857625758612,0.1775821866975991,,N
P7,0.2576686225931121,0.0,-0.8693987187810422,0.1271029906266806,,N
P7,0.2540898865588221,0.0,-1.3888908933786908,0.1467359988039065,,N
P7,0.2774325283808917,0.0,9.186765415264093,0.1442450197154468,,N
P7,0.2548705292690504,0.0,-8.132427456691586,0.1315600576537627,,N
P7,0.2643114776088337,0.0,3.7042134164586416,0.1156893947720659,,N
P7,0.2441882291319615,0.0,-7.613459944654193,0.1621239483773506,,N
P7,0.2671475571960895,0.0,9.402307451814377,0.1188697501757179,,N
P7,0.2320636695098969,0.0,-13.132775030557584,0.1012021850856164,,N
P7,0.2600541401231203,0.0,12.06154788137989,0.1025319853202023,,N
P7,0.2900285911831816,0.0,11.526234900882605,0.6246145404604138,,N
P7,0.2510647888070799,0.0,-13.434469414600652,0.3868976046833313,,N
P7,0.2839813510439469,0.0,13.110784030396394,0.2743965134068198,,N
P7,0.3006333347412111,0.0,5.8637595870466965,0.3712405552823882,,N
P7,0.2641839607039831,0.0,-12.1241957644531,0.4219947811200814,,N
P7,0.2540914423447784,0.0,-3.8202615829934254,0.4425257912724402,,N
P7,0.2813330286598164,0.0,10.721174260593084,0.3681186655764396,,N
P7,0.2539372978871662,0.0,-9.737829540724412,0.3104705277725326,,N
P7,0.3038444746044969,0.0,19.65334637037304,0.2656491062316591,,N
P7,0.3094692671246993,0.0,1.8512077692128364,0.5625150257761784,,N
P7,0.2947208479144273,0.0,-4.765713683720707,0.4888115196809962,,N
P7,0.3111035899006523,0.0,5.558731966929508,0.3570046232327564,,N
P7,0.2500963494707674,0.0,-19.609944214840755,0.90987793111073,,N
P7,0.2647380229599916,0.0,5.854413117267663,0.8370541512638124,,N
P7,0.2601684864422821,0.0,-1.7260597728344054,0.485048207107525,,N
P7,0.2802617395503034,0.0,7.723169467136444,0.2398307463111736,,N
P7,0.251974726323723,0.0,-10.0930698824494,0.1255954088092715,,N
P7,0.2193293687518631,0.0,-12.955806341434004,0.5517878304137074,,N
P7,0.3010942109614339,0.0,37.27947728791165,0.4886659492163913,,N
P7,0.2897907471133786,0.0,-3.754128587182677,0.6227877640867714,,N
P7,0.3059417973563659,0.0,5.573349185185808,0.7294230239845827,,N
P7,0.2939366009767961,0.0,-3.924013156524025,0.3653475554013465,,N
P7,0.271517732433965,0.0,-7.62711022320112,0.7192806672539858,,N
P7,0.292276708407007,0.0,7.645532314575705,0.4274181190424291,,N
P7,0.306317773445743,0.0,4.804031465683297,0.2534204083155258,,N
P7,0.2677933299209959,0.0,-12.576626909822716,0.5681805372980453,,N
P7,0.2655863500700191,0.0,-0.8241354822496673,0.5539144676652842,,N
P7,0.2702657758160979,0.0,1.7619225328580113,0.4029999133353041,,N
P7,0.269329297341055,0.0,-0.3465027979273773,0.2965516497894099,,N
P7,0.2687121600927822,0.0,-0.2291385506016052,0.1005923270219222,,N
P7,0.2539487274801058,0.0,-5.49414384804126,0.2096777345060085,,N
P7,0.2480508982834856,0.0,-2.322448808916456,0.2934804800766449,,N
P7,0.2474232699101621,0.0,-0.2530240275954233,0.2347775453954617,,N
P7,0.2559585210772854,0.0,3.449655794389281,0.1896688377776569,,N
P7,0.2595294745441784,0.0,1.3951297467509294,0.2352598008566767,,N
P7,0.2698741425206744,0.0,3.98593184634029,0.2798336712506346,,N
P7,0.2347018783513542,0.0,-13.032839619537,0.1260829601044427,,N
P7,0.2725916555049277,0.0,16.14378948295064,0.177422341720644,,N
P7,0.2302700109399454,0.0,-15.52565667741698,0.1224034694437387,,N
P7,0.2340687707485964,0.0,1.6496980189233827,0.274913916976061,,N
P7,0.2724776431532205,0.0,16.409225494620785,0.6186042250967465,,N
P7,0.2637904251810086,0.0,-3.1882314716465987,0.3784275592783922,,N
P7,0.2631892463132622,0.0,-0.2279001852830296,0.3633907716720893,,N
P7,0.2722694091046469,0.0,3.450050835502973,0.2206719140208262,,N
P7,0.2883931311996769,0.0,5.921973440957823,0.1949802275220143,,N
P7,0.2633151209641517,0.0,-8.695772375439029,0.2095602784725856,,N
P7,0.2628089161968353,0.0,-0.1922429541694866,0.2742104791251625,,N
P7,0.2374069072957184,0.0,-9.665581087854587,0.4572500285960232,,N
P7,0.2840121248126963,0.0,19.63094420792297,0.2415207931494414,,N
P7,0.281007697851323,0.0,-1.0578516545216523,0.4053539812662942,,N
P7,0.2425218762693186,0.0,-13.69564673006456,0.3304367920170593,,N
P7,0.2859312450493538,0.0,17.899155922672083,0.3068126843624061,,N
P7,0.2423718344485225,0.0,-15.234225484281236,0.2699975918548746,,N
P7,0.2652216127090797,0.0,9.427571612249462,0.1844816782654541,,N
P7,0.2535522143371088,0.0,-4.399867059390443,0.1207101459198712,,N
P7,0.2601888971116483,0.0,2.6174816859283,0.130661460509662,,N
P7,0.2549643341154553,0.0,-2.007988447697336,0.1398534344030213,,N
P7,0.2424952051497078,0.0,-4.890538517477957,0.146338798851389,,N
P7,0.2830591199031506,0.0,16.72771827731608,0.3597711573587469,,N
P7,0.2434030675899867,0.0,-14.009812623854778,0.1578284319096453,,N
P7,0.2372401500400725,0.0,-2.531980229721537,0.2657621538990825,,N
P7,0.2762183691313796,0.0,16.429857713680946,0.3941578507162286,,N
P7,0.2389516366427831,0.0,-13.4917647243334,0.2633460196934761,,N
P7,0.2378146228988189,0.0,-0.4758342566466602,0.2512953693997399,,N
P7,0.2831628212221416,0.0,19.06871737765959,0.5835452117481174,,N
P7,0.2849402365412362,0.0,0.6277008088220041,0.4905771444849907,,N
P7,0.2871911551858993,0.0,0.789961667746893,0.532778258891025,,N
P7,0.2933401791611532,0.0,2.1410909995726137,0.2469093083447975,,N
P7,0.3006414585226811,0.0,2.4890144208702925,0.2104917709832786,,N
P7,0.2411905811814407,0.0,-19.77467699677063,0.7455375495773826,,N
